"","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Jarid2",251.776105364538,209.724477849675,215.109243445849,201.598539606032,198.584912660739,231.994238747949,208.360570271012,231.03470835365,252.504419475234,205.562582592539,221.610906214124,220.081106917581,234.005668717391,250.883263338861,212.156814329004,258.870111156225,254.726520720779,277.260710218295,300.42384423406,304.459450096605,157.809760527708,218.950427614812,216.060104771218
"Dtnbp1",49.1750205790113,80.9970397212537,75.1586513244534,61.4245550362129,64.3036860044296,79.4328100060913,67.2130871841973,66.0099166724714,55.9237976018976,59.0445715957294,58.3186595300327,73.9380096730982,57.65357055356,74.261445948303,75.8848051252356,64.4192903338072,84.1800089935621,50.5695634989344,70.599603395004,71.9327272206264,57.7352782418444,53.704821867784,74.1228096660382
"Gm40932",19.6700082316045,11.5710056744648,18.1417434231439,6.2999543626885,9.45642441241612,12.6083825406494,0,9.42998809606734,10.167963200345,4.37367197005403,6.99823914360392,9.24225120913727,8.47846625787647,10.0353305335545,9.61920064967775,4.77179928398572,3.27974061013878,6.97511220674957,7.51059610585149,6.69141648563967,7.69803709891259,14.4589905028649,3.15416211344844
"Mylip",23.6040098779254,41.944895569935,44.058519741921,47.2496577201638,32.1518430022148,31.5209563516235,26.8852348736789,25.9324672641852,32.1985501344259,26.2420318203242,23.3274638120131,39.8572083394045,28.82678527678,43.1519212942842,30.9952020934061,50.10389248185,38.2636404516191,43.5944512921848,37.5529805292574,43.4942071566579,42.3392040440192,24.7868408620542,50.466593815175
"Gmpr",3.9340016463209,5.78550283723241,10.3667105275108,4.72496577201638,1.89128488248322,6.3041912703247,6.72130871841973,9.42998809606734,6.77864213356334,4.37367197005403,9.33098552480523,8.6646105085662,3.39138650315059,6.02119832013267,5.34400036093208,5.96474910498215,13.1189624405551,0,7.51059610585149,6.69141648563967,5.77352782418444,8.26228028735139,4.73124317017265
"Atxn1",45.2410189326904,54.9622769537079,28.5084539506548,39.3747147668032,41.6082674146309,35.3034711138183,36.9671979513085,51.8649345283704,44.0611738681617,59.0445715957294,39.6566884804222,57.1864293565369,47.4794110441082,50.1766526677723,49.1648033205752,31.0166953459072,42.6366279318042,34.8755610337478,46.5656958562792,50.1856236422975,46.1882225934755,43.3769715085948,44.1582695882781
"Fam8a1",3.9340016463209,5.78550283723241,7.77503289563311,4.72496577201638,5.67385464744967,7.56502952438964,6.72130871841973,0,8.47330266695418,10.9341799251351,13.9964782872078,5.19876630513972,5.08707975472588,5.01766526677723,5.87840039702529,8.35064874697501,2.18649374009252,5.23133415506218,13.5190729905327,0,7.69803709891259,0,6.30832422689687
"Nup153",35.4060148168881,27.4811384768539,72.5669736925757,40.9497033574753,15.1302790598658,31.5209563516235,13.4426174368395,23.5749702401684,42.3665133347709,28.4288678053512,25.6602101932144,30.6149571302672,39.0009447862318,16.0565288536871,36.8736024904314,27.4378458829179,15.3054561806477,47.0820073955596,33.0466228657465,25.0928118211488,42.3392040440192,37.1802612930813,28.3874590210359
"Kif13a",9.83500411580225,10.1246299651567,5.18335526375541,14.1748973160491,11.3477092948993,10.0867060325195,13.4426174368395,11.7874851200842,11.8626237337358,15.3078518951891,4.66549276240261,14.441017514277,11.8698527610271,18.063594960398,19.2384012993555,26.2448960619214,14.2122093106014,17.4377805168739,18.0254306540436,18.4013953355091,21.1696020220096,16.5245605747028,20.5020537374148
"Tpmt",3.9340016463209,5.78550283723241,5.18335526375541,3.14997718134425,11.3477092948993,6.3041912703247,0,4.71499404803367,10.167963200345,2.18683598502701,6.99823914360392,4.62112560456864,13.5655460126023,3.01059916006634,11.2224007579574,4.77179928398572,1.09324687004626,1.74377805168739,4.50635766351089,1.67285412140992,3.84901854945629,2.06557007183785,0
