"","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Gtf2b",59.442916659256,82.1245746553669,45.6713850543482,75.351776201085,56.5265125964001,82.4504922671074,51.6887090345449,59.4948361467478,74.8703762032347,84.9150745819415,78.4336294894706,93.6148460295387,76.3393003420582,83.0873382716655,108.275856405447,84.5810179150143,75.6904241102297,80.7712639767709,77.4562087936036,73.6172076308049,86.1460483130714,99.3007273825243,49.0806978149014
"Pkn2",22.7281740167744,28.2303225377824,27.4028310326089,37.6758881005425,29.9258007863295,36.6446632298255,28.715949463636,33.997049226713,22.6023777217312,23.1586567041659,25.437933888477,34.1768485504665,35.3422686768788,30.2922587448781,35.6408027334596,34.8896698899434,43.3835357704975,50.4820399854818,36.7588787495068,36.8086038154025,45.6067314598613,38.6169495376483,23.1769961903701
"Lmo4",34.9664215642682,35.929501411723,54.8056620652178,44.4037252613536,24.9381673219412,12.5966029852525,28.715949463636,36.1218648033826,22.6023777217312,19.2988805868049,19.0784504163577,40.6159649440326,39.5833409181043,38.0816967078467,44.2126413655575,42.2905089575072,28.6146725294771,40.3856319883855,44.6357813386868,35.3928882840408,48.9850078642955,36.7780471787127,34.0838179270149
"Hs2st1",50.7013112681889,17.9647507058615,36.5371080434786,26.9113486432446,18.2879893694236,30.9189346001653,14.357974731818,16.9985246133565,28.252972152164,15.4391044694439,19.0784504163577,29.2236820938771,24.0327427002776,19.9063414609199,26.166665297983,23.2597799266289,19.3841330038393,17.3081279950223,30.1947932585234,19.8200174390629,27.0262112354734,34.9391448197771,32.7204652099343
"Selenof",96.1576593017376,137.302023251942,116.462031888588,137.247878080548,126.353381097836,115.659718319137,114.863797854544,99.8663321034695,120.075131646697,142.811716342356,129.309497266425,114.913461792873,144.196456201666,87.4148038066481,97.4482707649022,128.986052320397,88.6131794461226,112.502831967645,106.33818495393,87.7743629444213,96.2808775263739,97.4618250235886,102.251453781045
"Sh3glb1",192.315318603475,248.940116924081,237.491202282611,240.856570357039,231.093683849989,278.270411401488,292.902684529088,280.475656120382,265.577938230342,248.955559569783,231.061232820332,262.517822199235,217.708375049573,250.127507921993,263.471250586587,257.972104640794,252.916783002475,229.332695934046,228.430175086221,186.874450139736,238.168486512609,277.674256199281,179.962558654638
"Col24a1",1.74832107821341,7.69917887394065,11.417846263587,2.69113486432446,0,4.58058290372819,2.8715949463636,6.37444673000869,2.8252972152164,5.78966417604147,4.23965564807949,6.43911639356615,5.65476298830061,6.92394485597213,5.8649422219617,4.22905089575072,11.0766474307653,5.76937599834078,3.93845129459001,2.83143106272327,5.06741460665126,1.83890235893563,5.45341086832238
"Znhit6",15.7348897039207,14.1151612688912,0,10.7645394572979,9.9752669287765,27.4834974223691,5.74318989272721,14.873709036687,7.06324303804101,19.2988805868049,14.8387947682782,9.90633291317869,21.2053612061273,17.3098621399303,14.8879302557489,12.6871526872521,11.0766474307653,4.32703199875558,13.1281709819667,25.4828795645094,16.8913820221709,7.35560943574254,17.7235853220477
"Ccn1",20.9798529385609,17.9647507058615,6.85070775815223,5.38226972864893,14.9629003931647,12.5966029852525,5.74318989272721,12.7488934600174,12.7138374684738,3.85977611736098,4.23965564807949,26.2517822199235,18.377979711977,19.0408483539234,21.6551712810894,14.8016781351275,15.6919171935842,31.7315679908743,22.3178906693434,14.1571553136163,8.44569101108543,33.1002424608414,27.2670543416119
"Ddah1",8.74160539106706,10.2655718319209,11.417846263587,6.72783716081116,4.98763346438825,6.87087435559229,2.8715949463636,10.6240778833478,4.2379458228246,11.5793283520829,6.35948347211924,8.42038297620189,15.5505982178267,15.5788759259373,11.278735042234,10.5726272393768,12.9227553358929,15.8657839954371,9.18971968737669,16.9885863763396,11.8239674155196,3.67780471787127,16.3602326049671
"Bcl10",54.1979534246158,48.7614662016241,43.3878158016308,47.0948601256781,51.5388791320119,41.2252461335537,34.4591393563632,50.9955738400695,38.1415124054214,75.2656342885391,33.9172451846359,52.5035644398471,43.8244131593297,48.4676139918049,60.9051692280638,56.034924368697,59.0754529640818,50.4820399854818,52.5126839278668,42.471465940849,32.0936258421246,57.0059731270047,53.1707559661432
"2410004B18Rik",6.99328431285365,6.41598239495054,13.7014155163045,10.7645394572979,1.66254448812942,4.58058290372819,5.74318989272721,6.37444673000869,5.6505944304328,15.4391044694439,10.5991391201987,6.43911639356615,4.24107224122546,9.52042417696168,7.66953982871915,8.45810179150143,7.38443162051022,7.21171999792598,1.31281709819667,5.66286212544653,5.06741460665126,11.0334141536138,14.9968798878865
"Mcoln3",8.74160539106706,11.548768310911,6.85070775815223,9.41897202513562,6.65017795251766,8.01602008152433,8.61478483909081,8.49926230667826,12.7138374684738,7.71955223472196,0,11.8875994958144,9.89583522952606,9.52042417696168,10.3764362388553,3.17178817181304,9.23053952563777,11.5387519966816,13.1281709819667,7.07857765680817,6.75655280886834,5.5167070768069,8.18011630248357
"Mcoln2",17.4832107821341,15.3983577478813,25.1192617798915,29.6024835075691,13.3003559050353,16.0320401630487,22.9727595709088,29.7474180733739,24.0150263293394,32.8080969975683,33.9172451846359,21.7939324089931,15.5505982178267,27.6957794238885,22.1063206827787,24.3170426505666,16.614971146148,15.8657839954371,22.3178906693434,24.0671640331478,18.5805202243879,25.7446330250989,6.81676358540297
"Ctbs",6.99328431285365,7.69917887394065,9.13427701086964,17.492376618109,13.3003559050353,22.902914518641,2.8715949463636,6.37444673000869,7.06324303804101,13.5092164107634,12.7189669442385,10.8969662044966,4.24107224122546,7.78943796296864,9.02298803378724,10.5726272393768,10.1535934782016,4.32703199875558,17.0666222765567,7.07857765680817,8.44569101108543,9.19451179467817,12.2701744537253
"Spata1",5.24496323464023,2.56639295798022,4.56713850543482,1.34556743216223,3.32508897625883,5.72572862966024,11.4863797854544,2.12481557666956,9.88854025325741,1.92988805868049,4.23965564807949,7.92506633054295,4.24107224122546,5.1929586419791,3.15804581182553,5.2863136196884,4.61526976281889,8.65406399751117,0,7.07857765680817,11.8239674155196,3.67780471787127,6.81676358540297
"Gng5",241.268308793451,352.87903172228,232.924063777176,332.355155744071,342.48416455466,416.833044239265,278.54470979727,376.092357070513,388.478367092255,376.328171442695,370.969869206956,463.616380336763,340.699470045112,374.758515329491,420.922391776175,374.271004273938,371.067688930638,382.221159890077,388.593861066214,376.580331342194,456.067314598613,367.780471787127,327.204652099343
"Rpf1",19.2315318603475,37.2126978907131,22.8356925271741,21.5290789145957,28.2632562982001,21.7577687927089,25.8443545172724,27.6226024967043,12.7138374684738,28.9483208802073,25.437933888477,24.7658322829467,12.7232167236764,30.2922587448781,17.5948266658851,27.4888308223797,9.23053952563777,17.3081279950223,24.9435248657367,31.1457416899559,18.5805202243879,23.9057306661633,34.0838179270149
"Prkacb",22.7281740167744,8.98237535293075,11.417846263587,21.5290789145957,4.98763346438825,26.3383516964371,11.4863797854544,19.1233401900261,16.9517832912984,17.3689925281244,25.437933888477,11.8875994958144,18.377979711977,19.9063414609199,20.3017230760213,33.8324071660057,17.5380250987118,11.5387519966816,22.3178906693434,11.3257242508931,10.1348292133025,11.0334141536138,17.7235853220477
"Adgrl2",27.9731372514146,26.9471260587923,20.5521232744567,14.8012417537845,26.6007118100707,21.7577687927089,11.4863797854544,10.6240778833478,21.189729114123,21.2287686454854,38.1569008327154,19.8126658263574,9.89583522952606,15.5788759259373,23.9109182895362,14.8016781351275,24.922456719222,18.7504719946075,17.0666222765567,25.4828795645094,15.2022438199538,12.8723165125494,12.2701744537253
"Ifi44",178.328749977768,152.700380999823,180.401970964675,148.012417537845,133.003559050353,117.950009771001,89.0194433372717,146.6122747902,107.361294178223,100.354179051385,97.5120799058283,160.482593193495,161.160745166567,122.034528086509,178.204013667298,131.100577768272,146.765578457641,152.888463956031,132.594526917864,117.504389103016,165.535543817274,159.9845052274,159.51226789843
"Dnajb4",20.9798529385609,30.7967154957626,13.7014155163045,16.1468091859468,21.6130783456824,16.0320401630487,11.4863797854544,27.6226024967043,31.0782693673804,25.0885447628464,12.7189669442385,29.2236820938771,12.7232167236764,20.7718345679164,29.3247111098085,26.431568098442,26.7685646243495,25.9621919925335,30.1947932585234,19.8200174390629,16.8913820221709,12.8723165125494,20.4502907562089
"Fubp1",38.4630637206951,29.5135190167725,22.8356925271741,17.492376618109,26.6007118100707,20.6126230667769,25.8443545172724,16.9985246133565,15.5391346836902,23.1586567041659,25.437933888477,26.2517822199235,26.8601241944279,29.4267656378815,31.5804581182553,10.5726272393768,27.6916185769133,15.8657839954371,17.0666222765567,14.1571553136163,20.269658426605,14.7112188714851,27.2670543416119
"Usp33",20.9798529385609,14.1151612688912,22.8356925271741,22.8746463467579,16.6254448812942,12.5966029852525,8.61478483909081,16.9985246133565,12.7138374684738,11.5793283520829,6.35948347211924,13.8688660784502,8.48214448245091,13.8478897119443,16.6925278625064,21.1452544787536,17.5380250987118,21.6351599937779,23.6307077675401,5.66286212544653,13.5131056177367,12.8723165125494,16.3602326049671
"Zzz3",10.4899264692805,15.3983577478813,15.9849847690219,20.1835114824335,8.31272244064708,18.3223316149128,20.1011646245452,19.1233401900261,12.7138374684738,9.64944029340245,21.1982782403975,16.3454493067448,14.1369074707515,13.8478897119443,10.8275856405447,13.7444154111898,8.307485573074,11.5387519966816,10.5025367855734,16.9885863763396,16.8913820221709,20.227925948292,8.18011630248357
"Pigk",50.7013112681889,73.1421993024361,61.6563698233701,74.0062087689227,71.4894129895649,60.6927234743985,77.5330635518173,46.7459426867304,70.6324303804101,90.704738757983,67.8344903692719,78.2600300141117,60.7887021242315,67.5084623457282,78.0488464922596,81.4092297432013,72.9212622525384,57.6937599834078,82.7074771863902,49.5500435976572,69.2546662909005,53.3281684091334,43.627286946579
"Rabggtb",43.7080269553353,47.478269722634,25.1192617798915,30.9480509397313,41.5636122032354,35.4995175038935,17.2295696781816,46.7459426867304,33.9035665825968,38.5977611736098,59.3551790731129,49.0363479202345,57.9613206300812,34.6197242798606,46.4683883740043,28.5460935463173,40.6143739128062,38.9432879888003,44.6357813386868,48.1343280662955,54.0524224709468,29.4224377429702,40.9005815124178
"Acadm",19.2315318603475,21.8143401428318,15.9849847690219,24.2202137789202,26.6007118100707,43.5155375854178,25.8443545172724,21.2481557666956,32.4909179749886,40.5276492322903,36.0370730086757,32.1955819678308,22.6190519532024,32.0232449588711,27.5201135030511,30.6606189941927,26.7685646243495,25.9621919925335,22.3178906693434,32.5614572213176,21.9587966288221,31.2613401019058,21.8136434732895
"Slc44a5",3.49664215642682,11.548768310911,11.417846263587,12.1101068894601,11.6378114169059,19.4674773408448,14.357974731818,16.9985246133565,11.3011888608656,32.8080969975683,12.7189669442385,19.3173491806985,7.06845373537576,12.1169034979512,19.8505736743319,17.9734663069405,13.8458092884567,12.9810959962668,14.4409880801634,11.3257242508931,20.269658426605,12.8723165125494,9.54346901956416
"Tnni3k",10.4899264692805,7.69917887394065,4.56713850543482,4.03670229648669,6.65017795251766,3.43543717779614,5.74318989272721,8.49926230667826,7.06324303804101,1.92988805868049,4.23965564807949,7.42974968488402,4.24107224122546,8.65493106996516,1.80459760675745,8.45810179150143,6.46137766794644,2.88468799917039,6.56408549098335,2.83143106272327,10.1348292133025,3.67780471787127,2.72670543416119
"Zranb2",59.442916659256,70.5758063444559,54.8056620652178,52.477129854327,91.4399468471179,70.999035007787,17.2295696781816,99.8663321034695,52.2679984815034,50.1770895256927,69.9543181933116,62.4098973530258,87.6488263186594,67.5084623457282,50.5287329892085,58.1494498165723,48.9218594858802,67.7901679805042,70.8921233026202,73.6172076308049,60.8089752798151,84.5895085110392,73.6210467223521
"Ankrd13c",24.4764950949878,26.9471260587923,29.6864002853263,18.8379440502712,14.9629003931647,25.1932059705051,20.1011646245452,40.3714959567217,22.6023777217312,27.0184328215268,29.6775895365564,23.2798823459699,16.9642889649018,12.1169034979512,23.4597688878468,27.4888308223797,21.2302409089669,17.3081279950223,21.0050735711467,18.4043019077012,27.0262112354734,16.5501212304207,23.1769961903701
"Srsf11",92.6610171453108,59.0270380335449,109.611324130436,65.9328041759493,94.7650358233767,95.04709525236,66.0466837663629,91.3670697967913,64.9818359499773,69.4759701124976,74.1939738413911,67.8583804552741,55.1339391359309,70.1049416667178,67.6724102534043,83.5237551910766,93.2284492089415,62.0207919821634,84.0202942845869,79.2800697562515,43.9175932576442,60.6837778448759,53.1707559661432
"Lrrc40",6.99328431285365,10.2655718319209,6.85070775815223,6.72783716081116,3.32508897625883,4.58058290372819,17.2295696781816,0,9.88854025325741,7.71955223472196,4.23965564807949,6.43911639356615,7.06845373537576,3.46197242798606,4.96264341858298,5.2863136196884,6.46137766794644,5.76937599834078,6.56408549098335,4.2471465940849,16.8913820221709,9.19451179467817,9.54346901956416
"Gm20752",0,2.56639295798022,2.28356925271741,8.07340459297339,4.98763346438825,8.01602008152433,5.74318989272721,4.24963115333913,5.6505944304328,1.92988805868049,10.5991391201987,5.44848310224828,0,0.865493106996516,2.70689641013617,5.2863136196884,4.61526976281889,2.88468799917039,3.93845129459001,2.83143106272327,10.1348292133025,5.5167070768069,4.09005815124178
"Wls",26.2248161732012,21.8143401428318,31.9699695380437,33.6391858040558,38.2385232269766,32.0640803260973,31.5875444099996,31.8722336500435,38.1415124054214,30.8782089388878,29.6775895365564,41.6065982353505,45.2381039064049,47.6021208848084,42.4080437588,28.5460935463173,44.3065897230613,31.7315679908743,36.7588787495068,39.6400348781257,35.4719022465588,55.167070768069,31.3571124928537
"Tmem68",34.9664215642682,33.3631084537428,29.6864002853263,30.9480509397313,43.2261566913648,52.6767033928742,34.4591393563632,25.4977869200348,35.316215190205,23.1586567041659,33.9172451846359,42.5972315266684,36.755959423954,28.561272530885,41.0545955537319,33.8324071660057,34.1529962448598,30.2892239912891,18.3794393747534,21.2357329704245,37.1610404487759,23.9057306661633,24.5403489074507
"Tgs1",73.4294852849633,80.8413781763768,73.0742160869571,79.3884784975717,88.1148578708591,111.079135415409,63.1750888199993,91.3670697967913,63.5691873423691,59.8265298190952,86.9129407856296,94.6054793208565,79.1666818362085,93.4732555556237,108.275856405447,67.6648143320115,86.7670715409951,83.6559519759413,64.3280378116368,89.1900784757829,64.1872516842493,45.9725589733909,76.3477521565133
"Lyn",124.130796553152,102.655718319209,125.596308899458,102.26312484433,96.4275803115061,113.369426867273,89.0194433372717,74.3685451834348,103.123348355399,92.6346268166635,108.111219026027,93.1195293838797,77.7529910891334,86.5493106996516,109.178155208826,93.0391197065158,108.920366402526,98.0793919717933,112.902270444914,92.0215095385062,111.483121346328,110.334141536138,99.5247483468834
"Rps20",548.972818559011,754.519529646183,411.042465489134,632.416693116249,656.705072811119,503.864119410101,387.665317759086,726.686927220991,428.032528105285,478.612238552761,718.621632349474,715.237236331502,774.702529397183,882.802969136446,890.117769533111,597.353439024789,697.828788138216,765.884663779739,592.080511286698,862.170758599235,874.973588748451,593.96546193621,1029.33130139585
"Chchd7",73.4294852849633,106.505307756179,59.3728005706527,107.645394572979,93.1024913352473,123.675738400661,80.4046584981809,101.991147680139,74.8703762032347,75.2656342885391,74.1939738413911,108.474345399307,96.1309708011103,98.6662141976028,114.140798627409,70.8366025038245,71.9982082999746,95.1947039726229,98.4612823647503,117.504389103016,86.1460483130714,117.689750971881,121.338391820173
"Gm11808",13.9865686257073,28.2303225377824,22.8356925271741,28.2569160754069,23.2756228338118,34.3543717779614,8.61478483909081,10.6240778833478,16.9517832912984,21.2287686454854,36.0370730086757,33.6815319048076,35.3422686768788,34.6197242798606,36.091952135149,48.6340853011332,31.3838343871684,44.712663987141,24.9435248657367,31.1457416899559,35.4719022465588,31.2613401019058,21.8136434732895
"Penk",10.4899264692805,24.380733100812,18.2685540217393,21.5290789145957,24.9381673219412,13.7417487111846,17.2295696781816,42.4963115333913,14.126486076082,11.5793283520829,23.3181060644372,27.2424155112414,29.6875056885782,25.9647932098955,27.0689641013617,58.1494498165723,26.7685646243495,37.5009439892151,45.9485984368835,31.1457416899559,15.2022438199538,49.6503636912621,21.8136434732895
"Impad1",27.9731372514146,21.8143401428318,29.6864002853263,22.8746463467579,16.6254448812942,17.1771858889807,14.357974731818,19.1233401900261,24.0150263293394,28.9483208802073,16.958622592318,19.8126658263574,25.4464334473527,27.6957794238885,22.5574700844681,27.4888308223797,19.3841330038393,27.4045359921187,19.6922564729501,19.8200174390629,25.3370730332563,29.4224377429702,16.3602326049671
"4930430E12Rik",136.369044100646,121.90366550406,118.745601141305,107.645394572979,136.328648026612,151.15923582303,137.836557425453,142.362643636861,131.376320507563,158.2508208118,180.185365043378,115.408778438532,115.922641260162,118.572555658523,115.494246832477,115.241636909207,107.074258497398,96.6370479722081,107.651002052127,83.5272163503364,124.996226964064,97.4618250235886,91.3446320443998
"Sdcbp",541.979534246158,640.315043016064,669.085791046201,645.872367437871,613.478916119755,595.475777484665,809.789774874536,531.203894167391,743.053167601914,764.235671237474,555.394889898413,687.004187528942,636.160836183818,569.494464403708,678.97984954249,645.987524325922,554.75542549083,529.340247847767,547.444729948012,522.399031072443,704.370630324525,617.871192602373,493.533683583175
"Nsmaf",6.99328431285365,10.2655718319209,9.13427701086964,12.1101068894601,8.31272244064708,5.72572862966024,11.4863797854544,10.6240778833478,9.88854025325741,11.5793283520829,14.8387947682782,6.43911639356615,2.8273814941503,5.1929586419791,6.76724102534043,11.6298899633145,5.53832371538266,10.0964079970964,3.93845129459001,4.2471465940849,5.06741460665126,7.35560943574254,4.09005815124178
"Rab2a",82.1710906760303,87.2573605713273,84.4920623505442,82.0796133618961,83.1272244064708,67.5635978299908,34.4591393563632,82.867807490113,101.71069974779,73.3357462298586,61.4750068971526,72.3162302662045,83.407754077434,84.8183244856586,73.0862030736766,64.4930261601984,70.1521003948471,85.0982959755265,74.8305745972102,110.425811446207,77.700357301986,69.8782896395541,92.7079847614804
"Chd7",52.4496323464023,39.7790908486933,38.820677296196,29.6024835075691,41.5636122032354,50.3864119410101,11.4863797854544,38.2466803800522,28.252972152164,50.1770895256927,42.3965564807949,36.6534317787612,35.3422686768788,50.1986002057979,38.3476991435958,48.6340853011332,40.6143739128062,27.4045359921187,45.9485984368835,43.8871814722106,20.269658426605,44.1336566144552,44.9906396636596
"Asph",19.2315318603475,25.6639295798022,27.4028310326089,34.984753236218,38.2385232269766,37.7898089557576,31.5875444099996,29.7474180733739,26.8403235445558,40.5276492322903,44.5163843048347,33.6815319048076,29.6875056885782,31.1577518518746,29.7758605114979,27.4888308223797,33.229942292296,28.8468799917039,31.5076103567201,28.3143106272327,35.4719022465588,23.9057306661633,27.2670543416119
"Plekhf2",68.1845220503231,43.6286802856637,73.0742160869571,75.351776201085,64.8392350370472,35.4995175038935,51.6887090345449,67.9940984534261,43.7921068358542,57.8966417604147,44.5163843048347,34.6721651961254,53.7202483888558,45.8711346708153,55.9425258094809,51.8058734729463,53.5371292486991,49.0396959858966,53.8255010260635,62.2914833799119,40.5393168532101,57.0059731270047,61.3508722686267
"Trp53inp1",10.4899264692805,6.41598239495054,4.56713850543482,9.41897202513562,11.6378114169059,11.4514572593205,2.8715949463636,4.24963115333913,4.2379458228246,7.71955223472196,6.35948347211924,3.96253316527148,5.65476298830061,5.1929586419791,5.41379282027234,9.51536451543911,7.38443162051022,12.9810959962668,9.18971968737669,5.66286212544653,8.44569101108543,9.19451179467817,6.81676358540297
"Ccne2",1.74832107821341,1.28319647899011,0,2.69113486432446,3.32508897625883,1.14514572593205,0,0,14.126486076082,0,0,7.92506633054295,4.24107224122546,2.59647932098955,3.15804581182553,2.11452544787536,4.61526976281889,4.32703199875558,6.56408549098335,4.2471465940849,11.8239674155196,1.83890235893563,5.45341086832238
"Ints8",6.99328431285365,14.1151612688912,2.28356925271741,12.1101068894601,13.3003559050353,14.8868944371166,2.8715949463636,6.37444673000869,18.3644318989066,9.64944029340245,8.47931129615898,16.3454493067448,9.89583522952606,8.65493106996516,15.7902290591277,17.9734663069405,11.9997013833291,12.9810959962668,19.6922564729501,2.83143106272327,15.2022438199538,14.7112188714851,14.9968798878865
"Dpy19l4",31.4697794078414,19.2479471848516,34.2535387907611,30.9480509397313,19.950533857553,22.902914518641,20.1011646245452,33.997049226713,29.6656207597722,23.1586567041659,19.0784504163577,20.8032991176753,22.6190519532024,24.2338069959024,26.166665297983,23.2597799266289,20.3071869564031,12.9810959962668,21.0050735711467,24.0671640331478,33.7827640443417,27.5835353840345,27.2670543416119
"Virma",15.7348897039207,25.6639295798022,38.820677296196,22.8746463467579,28.2632562982001,17.1771858889807,22.9727595709088,16.9985246133565,26.8403235445558,27.0184328215268,23.3181060644372,20.8032991176753,26.8601241944279,28.561272530885,27.9712629047404,28.5460935463173,32.3068883397322,27.4045359921187,23.6307077675401,36.8086038154025,21.9587966288221,11.0334141536138,17.7235853220477
"Gem",26.2248161732012,24.380733100812,59.3728005706527,34.984753236218,24.9381673219412,11.4514572593205,20.1011646245452,16.9985246133565,18.3644318989066,28.9483208802073,16.958622592318,28.2330488025593,33.9285779298037,24.2338069959024,34.2873545283915,34.8896698899434,28.6146725294771,24.5198479929483,15.75380517836,21.2357329704245,30.4044876399075,42.2947542555196,16.3602326049671
"Pdp1",24.4764950949878,10.2655718319209,13.7014155163045,9.41897202513562,9.9752669287765,12.5966029852525,11.4863797854544,16.9985246133565,12.7138374684738,5.78966417604147,4.23965564807949,16.8407659524038,15.5505982178267,13.8478897119443,14.4367808540596,6.34357634362607,11.9997013833291,18.7504719946075,21.0050735711467,14.1571553136163,13.5131056177367,12.8723165125494,19.0869380391283
"Tmem67",82.1710906760303,75.7085922604164,89.059200855979,79.3884784975717,99.752669287765,87.0310751708356,60.3034938736357,95.6167009501304,70.6324303804101,82.985186523261,65.7146625452321,68.8490137465919,79.1666818362085,71.8359278807108,63.6120656382,79.2947042953259,72.9212622525384,62.0207919821634,70.8921233026202,52.3814746603804,76.0112190997689,60.6837778448759,51.8074032490626
"Fam92a",3.49664215642682,10.2655718319209,11.417846263587,5.38226972864893,0,1.14514572593205,5.74318989272721,4.24963115333913,5.6505944304328,1.92988805868049,6.35948347211924,4.45784981093041,2.8273814941503,3.46197242798606,10.8275856405447,2.11452544787536,5.53832371538266,1.44234399958519,1.31281709819667,7.07857765680817,1.68913820221709,1.83890235893563,2.72670543416119
"Otud6b",26.2248161732012,21.8143401428318,13.7014155163045,22.8746463467579,21.6130783456824,26.3383516964371,14.357974731818,29.7474180733739,21.189729114123,32.8080969975683,29.6775895365564,15.354816015427,38.1696501710291,21.6373276749129,24.8132170929149,20.0879917548159,16.614971146148,27.4045359921187,24.9435248657367,16.9885863763396,25.3370730332563,25.7446330250989,23.1769961903701
"Pip4p2",13.9865686257073,10.2655718319209,6.85070775815223,13.4556743216223,13.3003559050353,19.4674773408448,25.8443545172724,29.7474180733739,9.88854025325741,13.5092164107634,14.8387947682782,16.3454493067448,4.24107224122546,12.1169034979512,14.8879302557489,11.6298899633145,9.23053952563777,18.7504719946075,17.0666222765567,12.7414397822547,11.8239674155196,20.227925948292,10.9068217366448
"Decr1",15.7348897039207,35.929501411723,18.2685540217393,29.6024835075691,21.6130783456824,34.3543717779614,45.9455191418177,44.6211271100609,25.4276749369476,19.2988805868049,29.6775895365564,30.7096320308539,28.273814941503,23.3683138889059,32.9339063233234,26.431568098442,30.4607804346047,31.7315679908743,27.5691590621301,19.8200174390629,32.0936258421246,33.1002424608414,24.5403489074507
"Nbn",38.4630637206951,48.7614662016241,45.6713850543482,29.6024835075691,48.2137901557531,22.902914518641,5.74318989272721,40.3714959567217,19.7770805065148,19.2988805868049,27.5577617125167,44.5784981093041,32.5148871827285,47.6021208848084,50.9798823908979,35.9469326138811,24.922456719222,25.9621919925335,23.6307077675401,31.1457416899559,32.0936258421246,40.455851896584,49.0806978149014
"Osgin2",36.7147426424816,32.0799119747527,22.8356925271741,43.0581578291914,36.5759787388472,42.3703918594858,28.715949463636,29.7474180733739,26.8403235445558,15.4391044694439,36.0370730086757,34.1768485504665,31.1011964356533,35.4852173868572,34.7385039300809,26.431568098442,22.1532948615307,24.5198479929483,53.8255010260635,38.2243193467641,25.3370730332563,33.1002424608414,34.0838179270149
"Ripk2",117.137512240299,137.302023251942,93.6263393614138,106.299827140816,73.1519574776943,91.6116580745638,111.992202908181,123.239303446835,93.2348081021413,121.582947696871,89.0327686096693,100.549279068764,117.336332007238,102.128186625589,107.373557602068,87.7528060868274,102.458988734579,93.7523599730377,157.5380517836,111.841526977569,92.9026011219397,132.400969843366,114.52162823477
"Gm11867",8.74160539106706,10.2655718319209,4.56713850543482,10.7645394572979,6.65017795251766,8.01602008152433,0,4.24963115333913,4.2379458228246,5.78966417604147,10.5991391201987,4.95316645658935,5.65476298830061,7.78943796296864,7.21839042702979,4.22905089575072,8.307485573074,8.65406399751117,3.93845129459001,9.91000871953143,8.44569101108543,9.19451179467817,8.18011630248357
"Cpne3",59.442916659256,68.0094133864757,68.5070775815223,67.2783716081116,69.8268685014355,59.5475777484665,60.3034938736357,76.4933607601043,52.2679984815034,79.1254104059001,63.5948347211924,72.3162302662045,42.4107224122546,62.3155037037491,55.0402270061021,45.4622971293202,58.152399011518,70.6748559796746,55.1383181242602,53.7971901917421,60.8089752798151,45.9725589733909,47.7173450978208
"Rmdn1",8.74160539106706,20.5311436638417,22.8356925271741,12.1101068894601,13.3003559050353,11.4514572593205,8.61478483909081,10.6240778833478,9.88854025325741,5.78966417604147,10.5991391201987,7.92506633054295,5.65476298830061,10.3859172839582,9.4741374354766,4.22905089575072,8.307485573074,10.0964079970964,18.3794393747534,7.07857765680817,11.8239674155196,7.35560943574254,13.6335271708059
"Wwp1",5.24496323464023,6.41598239495054,11.417846263587,10.7645394572979,13.3003559050353,18.3223316149128,8.61478483909081,14.873709036687,14.126486076082,9.64944029340245,8.47931129615898,9.41101626751976,14.1369074707515,9.52042417696168,7.66953982871915,20.0879917548159,16.614971146148,14.423439995852,21.0050735711467,8.4942931881698,27.0262112354734,9.19451179467817,16.3602326049671
"Atp6v0d2",762.267990101047,1006.02603952824,783.264253682072,955.352876835184,929.362368864344,1252.78942416966,1096.9492695109,1090.03039083149,1137.1821291246,1088.4568650958,1180.74409799014,1053.0431886709,808.631107326987,900.112831276377,987.114890896324,925.104883445469,882.439578650971,757.230599782227,698.418696240629,712.104912274901,825.988580884155,752.111064804675,672.132889520733
"Ggh",131.124080866006,139.868416209922,155.282709184784,143.975715241359,128.015925585965,120.240301222865,134.964962479089,127.488934600174,128.551023292346,146.671492459717,93.2724242577488,155.034110091247,142.78276545459,155.788759259373,162.86493400986,120.527950528895,156.919171935842,111.06048796806,133.90734401606,120.335820165739,170.602958423926,141.595481638044,139.061977142221
"Ccnc",41.9597058771219,17.9647507058615,25.1192617798915,41.7125903970292,36.5759787388472,52.6767033928742,40.2023292490904,33.997049226713,29.6656207597722,25.0885447628464,33.9172451846359,44.0831814636452,40.9970316651794,55.391558847777,41.9568943571106,33.8324071660057,41.53742786537,38.9432879888003,48.5742326332768,39.6400348781257,48.9850078642955,25.7446330250989,38.1738760782566
