"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Psmg1",3.73018078916837,0,5.06090247524518,7.12083020705796,6.83948796470062,4.92475728200543,5.65500821699059,5.90335245608245,17.0173969056282,5.84215089709137,9.60399725038058,12.727509850434,7.85385062328791,4.34935485199406,5.11001262715495,8.98612807666549,1.0467450697318,7.42066764537672,13.5012723657992,10.5158680842729,7.17098203735239,3.34598096529691,3.65987648956498,6.90889863927059
"Brwd1",7.46036157833674,22.6211380273026,18.9783842821694,16.6152704831352,9.57528315058086,18.0574433673532,28.275041084953,38.3717909645359,19.1445715188318,16.0659149670013,15.3663956006089,12.727509850434,15.2168355826203,14.4978495066469,17.8850441950423,17.0736433456644,21.9816464643679,21.3344194804581,21.0019792356876,17.0882856369435,18.6445532971162,15.0569143438361,14.6395059582599,27.6355945570823
"Hmgn1",14.9207231566735,13.9207003244939,13.9174818069242,11.8680503450966,6.83948796470062,9.84951456401086,12.4410180773793,14.7583811402061,4.25434922640706,4.38161317281853,9.60399725038058,10.606258208695,11.2899102709764,14.4978495066469,12.7750315678874,11.2326600958319,9.42070562758623,11.1310014680651,12.0011309918215,13.1448351053412,12.9077676672343,10.0379428958907,5.48981473434747,13.8177972785412
"C2cd2",7.46036157833674,3.48017508112348,2.53045123762259,7.12083020705796,5.47159037176049,1.64158576066848,3.39300493019436,8.85502868412367,4.25434922640706,8.76322634563705,11.5247967004567,4.242503283478,4.90865663955495,7.24892475332344,4.25834385596245,4.49306403833275,9.42070562758623,4.63791727836045,9.00084824386613,1.31448351053412,8.60517844482287,10.0379428958907,5.48981473434747,4.14533918356235
"B230307C23Rik",100.714881307546,132.246653082692,136.64436683162,92.5707926917534,154.572428002234,155.950647263505,161.733235005931,138.728782717938,142.520699084636,119.764093390373,86.4359752534253,152.730118205208,125.170744308651,152.227419819792,124.343640594104,135.241227553816,106.767997112644,123.368599604388,163.515409763568,95.9572962689906,131.946069487284,145.550171990416,126.265738889992,143.705091696828
"Scaf8",7.46036157833674,10.4405252433704,12.6522561881129,9.49444027607728,15.0468735223414,6.56634304267391,11.3100164339812,11.8067049121649,6.38152383961059,8.76322634563705,7.68319780030447,16.970013133912,6.87211929537692,17.3974194079763,8.51668771192491,4.94237044216602,8.37396055785443,7.42066764537672,6.00056549591076,7.88690106320471,5.73678562988192,6.69196193059383,10.9796294686949,6.90889863927059
"Gm49797",3.73018078916837,8.7004377028087,12.6522561881129,11.8680503450966,12.3110783364611,11.4911003246793,14.7030213641755,11.8067049121649,6.38152383961059,11.6843017941827,19.2079945007612,12.727509850434,17.1802982384423,4.34935485199406,10.2200252543099,12.5805793073317,16.7479211157089,7.42066764537672,16.5015551137546,19.7172526580118,15.7761604821753,11.7109333785392,21.9592589373899,15.1995770063953
"Arid1b",55.9527118375255,31.3215757301113,43.017671039584,28.4833208282318,28.7258494517426,22.9822006493587,45.2400657359247,26.565086052371,42.5434922640706,43.8161317281853,30.7327912012179,25.455019700868,36.3240591327066,34.7948388159525,33.2150820765071,31.9007546721625,29.3088619524905,33.3930044041953,40.5038170973976,40.7489888265577,41.5916958166439,40.1517715835629,47.5783943643447,51.1258499306023
"Tmem242",18.6509039458418,24.3612255678644,30.3654148514711,35.6041510352898,21.886361487042,14.7742718460163,30.5370443717492,29.5167622804122,36.16196842446,30.6712922097297,32.653590651294,38.182529551302,35.3423278047956,21.7467742599703,31.5117445341222,25.6104650184967,47.1035281379312,40.813672049572,22.5021206096653,26.2896702106824,22.9471425195277,33.4598096529691,54.8981473434746,40.0716121077694
"Zdhhc14",3.73018078916837,6.96035016224696,3.79567685643388,9.49444027607728,4.10369277882037,6.56634304267391,5.65500821699059,11.8067049121649,6.38152383961059,4.38161317281853,1.92079945007612,8.48500656695599,7.36298495933242,4.34935485199406,9.3683564831174,3.14514482683292,9.42070562758623,6.49308418970463,3.00028274795538,6.57241755267059,10.0393748522934,1.67299048264846,5.48981473434747,8.29067836712471
