"","sgNfe2l1","sgNfe2l2","doubleKO"
"Angpt1",-0.0228218354014285,-0.492078610560578,-0.85776536758824
"Eif3e",0.354076415830606,0.672866507873383,0.45547199973961
"Emc2",0.446358968469585,0.542496917432032,0.245995595098328
"Trps1",0.00226540967864342,0.670029365637004,0.530256748447257
"Sntb1",-0.394435072031144,-0.66218503161382,-1.31751910433321
"Gm15943",0.249150168427527,0.701412016945366,0.516524633683516
"Asap1",0.0153804265435662,0.557569538479012,0.431817155002339
"Ly6i",-0.737253064536301,0.390410394255793,0.339016979952687
"Ly6a",-1.23785089281867,-0.285764857801598,-0.834102076200828
"Ly6c2",-1.35083993705439,0.00240474578527117,-0.0838813105965741
"I830127L07Rik",-2.01590992003388,-0.397718678493215,-0.336606988306004
"Apol7c",-0.528491849991591,1.03103380971343,1.17708297023841
"Apol9b",-1.29472539679364,-0.0106921124702666,-0.158685195971918
"Eif3l",0.60839851561066,0.62678247891314,0.243922215555696
"Rpl3",0.218810156718327,0.620053129274901,0.537938610478637
"Tcf20",-0.527905421101387,-0.523772243736867,-0.458399086800823
"Slc48a1",1.01709408273161,-0.148541569922177,-0.25135100391002
"Cacnb3",-0.294767818091215,0.607963014087794,1.56336825990205
"Tuba1b",0.554420708818122,0.870905194942449,0.823493570451025
"Tuba1c",0.42235034144173,0.588885122470683,0.531312819393937
"Mucl1",-0.659211095715607,1.27020748256283,1.24779723559771
"Usp7",-1.14195113249813,-0.447028437911295,-0.15308125823432
"Snx29",-0.724247177614219,-0.479254581893517,-1.19473500216687
"Mrpl40",0.561376353672836,0.617454387582925,0.44585410902321
"Abcc5",-0.054160983016132,-0.523796883410495,-0.648777260191858
"Ap2m1",0.547239970075343,0.201176774648074,-0.174958388360205
"2010005H15Rik",-0.0732159400057846,0.791679999473573,1.32463582638046
"Cd86",-0.162568865854579,0.559050191357629,0.362922097848749
"Lsamp",0.337161846235401,0.757321729099552,0.317447855387126
"Abhd10",-0.9695007981933,-0.981420701134526,-0.573891730118188
"Gm7204",0.954886763709772,-0.368148698574013,-0.345184920860561
"Cldnd1",0.245758767107449,0.629737864285586,0.246567575767493
"Samsn1",-0.221332987303863,0.745204903409121,0.847718358599734
"Mir155hg",0.585664788559483,0.685601406601615,0.295875915805357
"Tulp4",0.452221997092195,-0.341216331060222,-0.668938388150239
"Igf2r",-0.117203534107045,-0.704753120870298,-0.706863972550613
"Mmp25",-0.778431569101188,0.584478745590359,0.853461430820767
"Clcn7",-0.506149612514903,-0.618264865351367,-0.52905861167592
"Ppil1",0.293194031506373,0.436521575008906,1.04084137283282
"BC004004",0.344836865836956,0.639332847076573,0.449879276216083
"Rps18",-0.0263569876462437,0.370510988215363,0.538591099980156
"Ring1",-0.417954641511427,-0.986727281302324,-0.585150262430771
"Tap1",-0.694057809633964,-0.184044562109038,-0.18162390541699
"H2-Aa",-0.0848266717178543,0.550789575360373,0.450550547915963
"Csnk2b",0.321161453935308,0.378237743712399,0.533198654434444
"Aif1",-0.753821891050069,0.158959838537813,0.669528322144372
"Trim26",-0.549683256043357,-0.223753542979021,-0.172049919131791
"Ebi3",-0.825146255909956,0.375294431782781,0.0809131521051896
"Gtf2f1",0.182157742132388,0.53281289601326,0.248100738900638
"C3",-0.657112411180706,0.233902485098437,0.120870884211929
"Ralbp1",0.0497671229766299,0.298954029080286,0.623803846124516
"Myl12b",0.300231582958267,0.656244228337927,0.641324298914482
"Emilin2",-1.18800772332185,-0.750289074263145,-0.0898977068281539
"Cox7a2l",-0.0834173395510494,0.473249717664322,0.560571565376028
"Gm47283",-0.165944156089529,-0.518263040978848,-0.751913876779748
"Polr2d",0.303833564218594,0.993132591619067,0.853835093640064
"Cd14",-0.167574352471767,0.517040974288729,0.268633250430872
"Dcp2",-0.57332516313225,-0.164291194906196,-0.194677983149877
"Iigp1",-0.924342810498546,-0.235444912963134,-0.246356835280688
"Cd74",-0.415990040349625,0.475841171431835,0.512891275598808
"Nars",0.412232466911352,0.545181830637505,0.204922657613712
