"","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Zcchc2",142.117248154651,114.207323602714,99.6801828298356,129.699728430735,121.597367224959,77.8865461059995,142.285593575594,85.4897737744559,143.616180952728,84.0221389655732,91.3283615467691,104.503367712861,105.118753031402,80.4580119201042,79.6877009790958,72.8266709471071,60.3319051976174,88.7587888463265,68.8506787432291,110.824054285347,105.516321664751
"Phlpp1",174.143670274009,184.488753512077,158.865291385051,172.93297124098,226.012497776826,123.320364667833,179.083591914109,177.555683993101,163.089561420895,154.510510580987,102.951971198176,147.882124121973,150.913061282706,123.689182504041,183.812963591781,142.266054873419,135.746786694639,126.563458169762,93.7134238449508,115.0060940697,155.912176788214
"Bcl2",18.0148624421389,2.92839291289011,7.78751428358091,13.1579434639876,14.5388156464625,12.9810910176666,0,13.1522728883778,7.30251767556247,9.02251156677296,8.30257832243356,9.85880827479822,5.72428853141298,7.20519509732277,7.43751875804894,10.161861062387,10.558083409583,14.7931314743877,19.1251885397859,4.18203978435273,7.8743523630411
"Kdsr",10.0082569122994,11.7135716515605,3.11500571343236,5.63911862742327,9.25197359320341,3.24527275441665,9.81279955693751,13.1522728883778,12.1708627926041,10.1503255126196,19.9261879738405,5.91528496487893,11.448577062826,18.0129877433069,11.6875294769341,6.77457404159136,12.0663810395235,1.64368127493197,11.4751131238715,20.9101989217636,9.44922283564932
"Vps4b",58.0478900913365,61.4962511706924,65.4151199820796,52.6317738559505,87.232893878775,68.1507278427496,71.1427967877969,76.7215918488707,68.156831638583,72.1800925341837,81.3652675598489,68.0257770961077,55.6817157146536,54.0389632299208,71.1876795413256,62.6648098847201,66.3650957173791,78.8967011967347,72.6757164511863,66.9126365496436,70.8691712673699
"Serpinb2",392.323670962136,437.794740477072,464.135851301422,449.249783984721,543.223020972372,538.715277233163,522.531576406922,543.627279386284,501.439547055289,951.311063321624,695.756063419932,608.28847055505,836.266515452788,779.361936360413,678.939212341896,790.931519355791,763.19860074986,719.932398420204,931.396681887572,602.213728946793,491.359587453764
"Serpinb8",26.0214679719784,11.7135716515605,28.0350514208913,20.676768300552,25.1124997529807,6.49054550883329,12.2659994461719,13.1522728883778,34.0784158192915,16.9172091876993,21.5867036383272,16.759974067157,28.6214426570649,21.6155852919683,30.812577711917,28.7919396767633,28.6576549688682,18.0804940242517,28.6877828096788,12.5461193530582,29.9225389795562
"Cntnap5a",12.0099082947593,4.39258936933517,12.4600228537295,20.676768300552,3.96513153994432,9.73581826324994,7.35959966770313,6.57613644418891,12.1708627926041,12.4059534043128,3.32103132897342,11.8305699297579,11.448577062826,13.2095243450917,5.31251339860639,28.7919396767633,7.54148814970217,8.21840637465986,1.91251885397859,6.27305967652909,12.5989637808658
"Tsn",114.094128800213,137.634466905835,132.387742820875,77.0679545747847,111.023683118441,87.6223643692494,95.6747956801407,120.562501476797,70.5910041971038,129.698603772361,111.25454952061,139.995077502135,141.546043685848,116.483987406718,156.187893919028,103.312254134268,125.188703285056,115.057689245238,112.838612384737,117.097113961876,144.888083479956
"Nifk",28.0231193544383,38.0691078675715,32.7075599910398,22.5564745096931,30.3993418062398,38.9432730529997,56.4235974523907,28.496591258152,41.380933494854,32.1426974566287,28.2287662962741,30.5623056518745,35.9069007879542,33.6242437875063,39.3125991496873,18.6300786143762,34.69084548863,19.7241752991837,28.6877828096788,29.2742784904691,26.7727980343397
"Clasp1",36.0297248842778,29.2839291289011,21.8050399940265,22.5564745096931,22.4690787263511,6.49054550883329,26.9851987815781,8.76818192558522,21.9075530266874,23.1201858898557,18.2656723093538,21.6893782045561,20.8155946596836,10.8077926459842,18.0625455552617,16.9364351039784,31.6742502287491,21.3678565741156,19.1251885397859,14.6371392452345,23.6230570891233
"Ralb",22.0181652070587,26.355536216011,34.265062847756,26.3158869279753,21.1473682130364,38.9432730529997,41.7043981169844,30.6886367395483,26.775898143729,35.5261392941685,43.1734072766545,23.6611398595157,33.3049514554937,22.8164511415221,26.5625669930319,23.7110091455698,43.7406312682726,34.5173067735714,32.512820517636,52.2754973044091,34.6471503973808
"Tmem185b",22.0181652070587,4.39258936933517,12.4600228537295,9.39853104570545,5.28684205325909,9.73581826324994,7.35959966770313,17.5363638511704,7.30251767556247,10.1503255126196,4.98154699346013,13.8023315847175,15.0913061282706,6.00432924776897,3.18750803916383,3.38728702079568,12.0663810395235,8.21840637465986,9.56259426989294,14.6371392452345,15.7487047260822
"Ptpn4",28.0231193544383,36.6049114111264,37.3800685611884,20.676768300552,38.3296048861284,35.6980002985831,31.8915985600469,24.1125002953594,34.0784158192915,32.706604429552,24.9077349673007,35.4917097892736,34.86612105497,42.0303047343828,32.9375830713596,35.5665137183546,43.7406312682726,29.5862629487755,22.950226247743,43.9114177357036,22.0481866165151
"Tmem177",14.0115596772192,17.5703574773407,15.5750285671618,13.1579434639876,15.8605261597773,9.73581826324994,17.1723992246406,4.38409096279261,4.86834511704164,12.9698603772361,16.6051566448671,14.7882124121973,11.9689669293181,8.40606094687656,14.8750375160979,16.9364351039784,7.54148814970217,8.21840637465986,5.73755656193576,12.5461193530582,11.0240933082575
"Tmem37",44.0363304141173,71.7456263658078,52.9550971283502,43.2332428102451,60.7986836124796,45.433818561833,78.5023964555,59.1852279977002,51.1176237289373,36.0900462670918,48.1549542701146,57.1810879938297,35.9069007879542,28.8207803892911,36.1250911105234,49.1156618015374,34.69084548863,36.1609880485034,63.1131221812934,60.6395768731145,42.5215027604219
"Dbi",1004.82899399486,1032.25850179377,1066.88945685058,1003.76311568134,1016.39538473906,921.657462254327,1005.81195458609,992.996603072526,1075.9042708662,905.634598514836,1006.27249267895,990.810231617221,963.241642876857,918.662374908653,966.877438546362,989.087810072339,930.619637673248,997.714533883707,1243.13725508608,984.870369215067,935.473060729282
"3110009E18Rik",10.0082569122994,11.7135716515605,7.78751428358091,13.1579434639876,10.5736841065182,9.73581826324994,9.81279955693751,4.38409096279261,4.86834511704164,13.5337673501594,14.9446409803804,13.8023315847175,8.32623786387343,8.40606094687656,7.43751875804894,10.161861062387,16.5912739293448,11.5057689245238,1.91251885397859,2.09101989217636,7.8743523630411
"Marco",28.0231193544383,35.1407149546814,34.265062847756,41.353536601104,33.0427628328693,32.4527275441665,46.6107978954532,52.6090915535113,34.0784158192915,26.5036277273956,14.9446409803804,25.6329015144754,20.8155946596836,25.2181828406297,29.7500750321958,22.0173656351719,40.7240360083917,24.6552191239796,15.3001508318287,16.7281591374109,42.5215027604219
"Insig2",48.0396331790371,51.246875975577,65.4151199820796,69.5491297382204,76.6592097722568,61.6601823339163,78.5023964555,48.2250005907187,65.7226590800622,78.9469762092634,84.6862988888223,57.1810879938297,65.5691231780033,50.4363656812594,44.6251125482937,59.2775228639244,60.3319051976174,62.4598884474149,49.7254902034433,96.1869150401127,62.9948189043288
"Ccdc93",42.0346790316575,61.4962511706924,107.467697113417,48.8723614376684,50.2249995059614,87.6223643692494,71.1427967877969,70.1454554046818,75.4593493141455,69.9244646424904,74.723204901902,50.2799222014709,40.590409586383,64.8467558759049,58.4376473846702,50.8093053119352,55.8070123077961,65.7472509972789,45.9004524954861,56.4575370887618,47.2461141782466
"Ddx18",36.0297248842778,35.1407149546814,35.8225657044722,50.7520676468095,37.0078943728136,9.73581826324994,29.4383986708125,32.8806822209446,31.6442432607707,33.2705114024753,34.8708289542209,25.6329015144754,36.9476805209383,42.0303047343828,30.812577711917,37.2601572287525,33.1825478586895,32.8736254986394,26.7752639557002,39.7293779513509,33.0722799247726
"Dpp10",16.013211059679,5.85678582578023,6.23001142686473,11.2782372548465,14.5388156464625,3.24527275441665,7.35959966770313,4.38409096279261,4.86834511704164,2.81953486461655,6.64206265794685,4.92940413739911,7.28545813088925,10.8077926459842,5.31251339860639,13.5491480831827,9.0497857796426,8.21840637465986,3.82503770795717,14.6371392452345,9.44922283564932
"Actr3",302.249358751442,300.160273571237,362.89816561487,325.189174181409,278.880918309417,279.093456879832,267.398787926547,337.575004135031,287.232361905457,315.22399786413,368.63447751605,291.820724934027,291.938715102062,403.490925450075,321.938311955547,276.063892194848,375.566109855168,276.138454188571,302.177978928617,428.659077896154,297.650519322953
"Slc35f5",34.0280735018179,36.6049114111264,31.1500571343236,30.0752993462575,34.3644733461841,12.9810910176666,31.8915985600469,24.1125002953594,26.775898143729,32.1426974566287,46.4944386056279,39.4352330991929,35.3865109214621,15.6112560441993,32.9375830713596,30.4855831871611,36.1991431185704,31.2299442237075,24.8627451017216,43.9114177357036,39.3717618152055
"Nckap5",36.0297248842778,32.2123220417913,20.2475371373104,30.0752993462575,42.2947364260727,51.9243640706663,36.7979983385156,21.920454813963,26.775898143729,38.3456741587851,21.5867036383272,27.604663169435,27.0602730575886,43.2311705839366,19.125048234983,50.8093053119352,31.6742502287491,19.7241752991837,17.2126696858073,27.1832585982927,33.0722799247726
"Mgat5",30.0247707368982,29.2839291289011,20.2475371373104,26.3158869279753,35.6861838594989,19.4716365264999,22.0787990031094,35.0727277023409,29.2100707022499,24.2479998357023,23.247219302814,27.604663169435,22.3767642591598,22.8164511415221,20.1875509147043,33.8728702079568,28.6576549688682,36.1609880485034,21.0377073937645,37.6383580591745,31.4974094521644
"Tmem163",2.00165138245988,5.85678582578023,4.67250857014854,7.51882483656436,7.93026307988864,3.24527275441665,7.35959966770313,13.1522728883778,12.1708627926041,5.07516275630979,4.98154699346013,5.91528496487893,4.6835087984288,2.40173169910759,7.43751875804894,11.8555045727849,10.558083409583,9.86208764959183,3.82503770795717,8.36407956870545,1.57487047260822
"Ccnt2",44.0363304141173,42.4616972369067,35.8225657044722,33.8347117645396,66.0855256657387,38.9432730529997,31.8915985600469,37.2647731837372,24.3417255852082,38.3456741587851,44.8339229411412,38.4493522717131,43.1923589188434,57.6415607785821,56.3126420252277,20.3237221247741,36.1991431185704,18.0804940242517,38.2503770795717,60.6395768731145,23.6230570891233
"Rab3gap1",14.0115596772192,21.9629468466759,21.8050399940265,31.9550055553985,21.1473682130364,22.7169092809165,19.625599113875,17.5363638511704,26.775898143729,20.3006510252392,11.623609651407,18.7317357221166,22.3767642591598,26.4190486901835,22.3125562741468,18.6300786143762,13.5746786694639,36.1609880485034,11.4751131238715,18.8191790295873,22.0481866165151
"Zranb3",74.0611011510155,68.8172334529177,91.8926685462547,73.3085421565025,101.771709525238,71.3960005971662,73.5959966770313,83.2977282930596,102.235247457875,107.142324855429,91.3283615467691,82.813989508305,103.037193565434,91.2658045660884,93.5002358154724,69.4393839263114,93.5144530563069,59.172525897551,128.138763216565,112.915074177524,108.666062609967
"Rpl28-ps1",8.00660552983951,30.7481255853462,7.78751428358091,5.63911862742327,10.5736841065182,9.73581826324994,4.90639977846875,17.5363638511704,4.86834511704164,12.4059534043128,19.9261879738405,11.8305699297579,13.0097466623022,13.2095243450917,8.50002143777022,20.3237221247741,21.1161668191661,13.1494501994558,7.65007541591435,27.1832585982927,9.44922283564932
"R3hdm1",30.0247707368982,39.5333043240165,32.7075599910398,48.8723614376684,59.4769730991648,29.2074547897498,31.8915985600469,28.496591258152,41.380933494854,33.8344183753986,28.2287662962741,33.5199481343139,31.7437818560174,43.2311705839366,40.3751018294085,38.9538007391503,31.6742502287491,31.2299442237075,24.8627451017216,29.2742784904691,28.347668506948
"Ubxn4",110.090826035293,108.350537776934,126.157731394011,124.060609803312,130.849340818163,100.603455386916,132.472794018656,94.2579557000411,138.747835835687,98.6837202615792,92.9888772112558,86.7575128182243,97.3129050340207,86.4623411678732,99.8752518938001,101.61861062387,98.0393459461282,115.057689245238,76.5007541591435,85.7318155792309,83.4681350482356
"Mcm6",8.00660552983951,16.1061610208956,15.5750285671618,20.676768300552,14.5388156464625,22.7169092809165,14.7191993354063,24.1125002953594,26.775898143729,19.7367440523158,29.8892819607608,27.604663169435,27.5806629240807,14.4103901946455,17.0000428755404,30.4855831871611,24.1327620790469,18.0804940242517,19.1251885397859,12.5461193530582,20.4733161439069
"Dars",24.0198165895185,24.891339759566,23.3625428507427,16.9173558822698,21.1473682130364,9.73581826324994,14.7191993354063,19.7284093325667,9.73669023408329,22.5562789169324,29.8892819607608,23.6611398595157,22.3767642591598,14.4103901946455,23.3750589538681,13.5491480831827,22.6244644491065,21.3678565741156,15.3001508318287,18.8191790295873,18.8984456712986
"Cxcr4",2.00165138245988,0,6.23001142686473,9.39853104570545,3.96513153994432,12.9810910176666,2.45319988923438,0,0,5.07516275630979,9.96309398692027,2.95764248243947,3.12233919895254,3.60259754866138,8.50002143777022,5.08093053119352,1.50829762994043,11.5057689245238,1.91251885397859,2.09101989217636,7.8743523630411
"Thsd7b",2.00165138245988,8.78517873867034,7.78751428358091,1.87970620914109,9.25197359320341,9.73581826324994,9.81279955693751,2.1920454813963,4.86834511704164,8.45860459384965,11.623609651407,6.90116579235875,6.24467839790507,8.40606094687656,7.43751875804894,10.161861062387,7.54148814970217,9.86208764959183,9.56259426989294,2.09101989217636,3.14974094521644
"Pfkfb2",4.00330276491976,2.92839291289011,6.23001142686473,7.51882483656436,6.60855256657387,3.24527275441665,7.35959966770313,8.76818192558522,4.86834511704164,3.38344183753986,6.64206265794685,3.94352330991929,6.76506826439716,6.00432924776897,5.31251339860639,11.8555045727849,6.03319051976174,3.28736254986394,5.73755656193576,10.4550994608818,0
"Yod1",14.0115596772192,17.5703574773407,18.6900342805942,20.676768300552,6.60855256657387,9.73581826324994,9.81279955693751,8.76818192558522,2.43417255852082,12.4059534043128,11.623609651407,3.94352330991929,9.8874074633497,12.0086584955379,9.5625241174915,5.08093053119352,10.558083409583,8.21840637465986,7.65007541591435,12.5461193530582,12.5989637808658
"Il10",10.0082569122994,10.2493751951154,9.34501714029709,9.39853104570545,14.5388156464625,0,12.2659994461719,10.9602274069815,7.30251767556247,6.76688367507972,3.32103132897342,13.8023315847175,12.4893567958101,13.2095243450917,19.125048234983,10.161861062387,18.0995715592852,16.4368127493197,15.3001508318287,23.00121881394,14.173834253474
"Mapkapk2",252.208074189945,178.631967686297,219.607902796982,182.331502286686,130.849340818163,107.094000895749,142.285593575594,135.906819846571,104.669420016395,125.187347988975,166.051566448671,136.051554192215,139.984874086372,156.112560441993,148.750375160979,159.202489977397,161.387846403626,169.299171317993,118.576168946672,138.00731288364,163.786529151255
"Eif2d",6.00495414737964,7.32098228222529,4.67250857014854,9.39853104570545,21.1473682130364,6.49054550883329,4.90639977846875,13.1522728883778,12.1708627926041,9.58641853969627,11.623609651407,9.85880827479822,10.4077973298418,6.00432924776897,8.50002143777022,11.8555045727849,7.54148814970217,8.21840637465986,13.3876319778501,6.27305967652909,12.5989637808658
"Ikbke",32.0264221193581,42.4616972369067,45.1675828447693,18.7970620914109,19.8256576997216,16.2263637720832,17.1723992246406,13.1522728883778,24.3417255852082,40.037395077555,63.099595250495,55.20932633887,33.8253413219858,39.6285730352752,41.4376045091298,35.5665137183546,39.2157383784513,36.1609880485034,66.9381598892505,50.1844774122327,51.9707255960712
"Srgap2",52.0429359439568,35.1407149546814,43.6100799880531,45.1129490193862,62.1203941257943,45.433818561833,49.0639977846875,41.6488641465298,75.4593493141455,53.0072554547911,28.2287662962741,40.4211139266727,54.6409359816694,48.0346339821518,60.5626527441128,40.6474442495482,37.7074407485108,49.3104382479592,51.6380090574219,46.00243762788,44.0963732330301
"Ctse",4.00330276491976,8.78517873867034,18.6900342805942,5.63911862742327,3.96513153994432,3.24527275441665,4.90639977846875,4.38409096279261,2.43417255852082,7.89469762092634,9.96309398692027,3.94352330991929,9.8874074633497,4.80346339821518,7.43751875804894,5.08093053119352,7.54148814970217,13.1494501994558,9.56259426989294,0,3.14974094521644
"Rab7b",8.00660552983951,26.355536216011,21.8050399940265,18.7970620914109,29.077631292925,48.6790913162497,17.1723992246406,35.0727277023409,19.4733804681666,27.6314416732422,28.2287662962741,23.6611398595157,24.4583237251282,24.0173169910759,15.9375401958192,20.3237221247741,22.6244644491065,26.2989003989116,21.0377073937645,33.4563182748218,22.0481866165151
"Slc41a1",0,0,3.11500571343236,5.63911862742327,3.96513153994432,3.24527275441665,9.81279955693751,10.9602274069815,4.86834511704164,5.6390697292331,4.98154699346013,2.95764248243947,5.72428853141298,12.0086584955379,5.31251339860639,13.5491480831827,7.54148814970217,8.21840637465986,15.3001508318287,4.18203978435273,3.14974094521644
"Rab29",110.090826035293,84.9233944738133,112.140205683565,110.902666339324,89.8763149054046,87.6223643692494,66.2363970093282,83.2977282930596,97.3669023408329,113.909208530509,112.915065185096,104.503367712861,113.444990895275,110.479658158949,103.062759932964,103.312254134268,105.58083409583,85.4714262964626,141.526395194415,96.1869150401127,111.815803555184
"Nucks1",152.125505066951,149.348038557396,186.900342805942,154.135909149569,112.345393631756,94.1129098780827,149.645193243297,184.13182043729,138.747835835687,146.051905987137,177.675176100078,149.853885776933,167.565537010453,112.881389858057,146.625369801536,154.121559446203,170.437632183269,151.218677293741,139.613876340437,163.099551589756,162.211658678647
"Elk4",32.0264221193581,39.5333043240165,24.9200457074589,31.9550055553985,17.182236673092,19.4716365264999,29.4383986708125,26.3045457767557,41.380933494854,29.3231625920121,29.8892819607608,40.4211139266727,32.2641717225095,31.2225120883987,20.1875509147043,44.0347312703438,39.2157383784513,41.0920318732993,32.512820517636,41.8203978435273,34.6471503973808
"Mfsd4a",12.0099082947593,4.39258936933517,9.34501714029709,5.63911862742327,9.25197359320341,12.9810910176666,14.7191993354063,13.1522728883778,7.30251767556247,14.6615812960061,4.98154699346013,13.8023315847175,7.28545813088925,10.8077926459842,5.31251339860639,10.161861062387,9.0497857796426,9.86208764959183,0,20.9101989217636,6.29948189043288
"Cdk18",8.00660552983951,16.1061610208956,7.78751428358091,22.5564745096931,19.8256576997216,12.9810910176666,7.35959966770313,8.76818192558522,14.6050353511249,16.353302214776,19.9261879738405,3.94352330991929,11.448577062826,13.2095243450917,12.7500321566553,5.08093053119352,3.01659525988087,11.5057689245238,13.3876319778501,4.18203978435273,12.5989637808658
"Nuak2",12.0099082947593,10.2493751951154,10.9025199970133,9.39853104570545,5.28684205325909,3.24527275441665,7.35959966770313,4.38409096279261,4.86834511704164,6.76688367507972,11.623609651407,8.8729274473184,11.9689669293181,10.8077926459842,12.7500321566553,11.8555045727849,6.03319051976174,6.57472509972789,9.56259426989294,14.6371392452345,14.173834253474
"Dstyk",18.0148624421389,19.0345539337857,17.132531423878,15.0376496731287,19.8256576997216,9.73581826324994,9.81279955693751,15.3443183697741,12.1708627926041,14.6615812960061,14.9446409803804,12.8164507572377,21.3359845261757,22.8164511415221,7.43751875804894,8.4682175519892,24.1327620790469,19.7241752991837,11.4751131238715,12.5461193530582,15.7487047260822
"Rbbp5",12.0099082947593,10.2493751951154,7.78751428358091,13.1579434639876,17.182236673092,9.73581826324994,19.625599113875,8.76818192558522,21.9075530266874,9.02251156677296,19.9261879738405,10.844689102278,9.8874074633497,4.80346339821518,12.7500321566553,15.2427915935806,10.558083409583,8.21840637465986,9.56259426989294,14.6371392452345,6.29948189043288
"Mdm4",18.0148624421389,20.4987503902308,17.132531423878,35.7144179736807,35.6861838594989,32.4527275441665,31.8915985600469,21.920454813963,51.1176237289373,23.684092862779,13.2841253158937,31.5481864793543,29.6622223900491,32.4233779379525,34.0000857510809,23.7110091455698,33.1825478586895,23.0115378490476,30.6003016636574,35.5473381669982,25.1979275617315
"Ppp1r15b",90.0743122106945,83.4591980173683,126.157731394011,124.060609803312,83.2677623388307,116.829819158999,58.876797341625,118.3704559954,133.879490718645,85.1499529114198,99.6309398692027,101.545725230422,108.761482096847,102.073597212073,121.125305488226,94.844036582279,111.614024615592,106.839282870578,116.663650092694,117.097113961876,91.3424874112767
"Plekha6",22.0181652070587,21.9629468466759,14.0175257104456,22.5564745096931,14.5388156464625,32.4527275441665,14.7191993354063,13.1522728883778,2.43417255852082,23.684092862779,21.5867036383272,23.6611398595157,26.0194933246045,36.0259754866138,17.0000428755404,13.5491480831827,18.0995715592852,18.0804940242517,11.4751131238715,20.9101989217636,25.1979275617315
"Snrpe",232.191560365346,281.125719637451,221.165405653698,319.550055553985,241.873023936603,159.018364966416,311.556385932766,223.588639102423,236.11473817652,277.442230678269,273.985084640307,331.25595803322,281.53091777222,201.745462725037,243.313113656173,321.79226697559,235.294430270708,322.161529886667,294.527903512702,263.468506414222,330.722799247726
"Atp2b4",2.00165138245988,13.1777681080055,6.23001142686473,5.63911862742327,11.895394619833,9.73581826324994,9.81279955693751,2.1920454813963,2.43417255852082,6.20297670215641,4.98154699346013,4.92940413739911,5.20389866492089,7.20519509732277,5.31251339860639,11.8555045727849,3.01659525988087,3.28736254986394,5.73755656193576,4.18203978435273,11.0240933082575
"Btg2",26.0214679719784,24.891339759566,24.9200457074589,16.9173558822698,23.7907892396659,6.49054550883329,22.0787990031094,24.1125002953594,12.1708627926041,25.3758137815489,33.2103132897342,27.604663169435,23.417543992144,40.829438884829,36.1250911105234,22.0173656351719,39.2157383784513,36.1609880485034,34.4253393716146,33.4563182748218,23.6230570891233
"Tmem183a",42.0346790316575,23.4271433031209,43.6100799880531,35.7144179736807,31.7210523195546,22.7169092809165,39.25119822775,24.1125002953594,34.0784158192915,28.7592556190888,19.9261879738405,21.6893782045561,36.9476805209383,26.4190486901835,26.5625669930319,22.0173656351719,34.69084548863,46.0230756980952,17.2126696858073,25.0922387061164,33.0722799247726
"Cyb5r1",6.00495414737964,7.32098228222529,6.23001142686473,1.87970620914109,7.93026307988864,12.9810910176666,9.81279955693751,4.38409096279261,2.43417255852082,10.1503255126196,6.64206265794685,12.8164507572377,12.4893567958101,6.00432924776897,6.37501607832766,11.8555045727849,7.54148814970217,6.57472509972789,9.56259426989294,12.5461193530582,11.0240933082575
"Adipor1",58.0478900913365,58.5678582578023,71.6451314089444,46.9926552285273,37.0078943728136,45.433818561833,71.1427967877969,56.9931825163039,48.6834511704164,55.2628833464844,66.4206265794685,50.2799222014709,57.2428853141298,66.0476217254587,66.9376688224405,66.0520969055158,60.3319051976174,62.4598884474149,65.025641035272,79.4587559027018,59.8450779591123
"Klhl12",14.0115596772192,11.7135716515605,9.34501714029709,15.0376496731287,14.5388156464625,9.73581826324994,22.0787990031094,15.3443183697741,14.6050353511249,14.6615812960061,9.96309398692027,15.7740932396772,7.80584799738134,15.6112560441993,6.37501607832766,18.6300786143762,25.6410597089874,8.21840637465986,13.3876319778501,14.6371392452345,6.29948189043288
"Rabif",12.0099082947593,10.2493751951154,14.0175257104456,11.2782372548465,11.895394619833,0,14.7191993354063,13.1522728883778,9.73669023408329,20.3006510252392,19.9261879738405,13.8023315847175,23.417543992144,15.6112560441993,5.31251339860639,22.0173656351719,18.0995715592852,29.5862629487755,19.1251885397859,20.9101989217636,23.6230570891233
"Kdm5b",2.00165138245988,20.4987503902308,7.78751428358091,15.0376496731287,21.1473682130364,9.73581826324994,14.7191993354063,10.9602274069815,12.1708627926041,10.1503255126196,8.30257832243356,10.844689102278,14.0505263952864,8.40606094687656,5.31251339860639,11.8555045727849,9.0497857796426,8.21840637465986,9.56259426989294,6.27305967652909,31.4974094521644
"Ppp1r12b",8.00660552983951,13.1777681080055,17.132531423878,9.39853104570545,23.7907892396659,16.2263637720832,14.7191993354063,17.5363638511704,24.3417255852082,11.8420464313895,13.2841253158937,21.6893782045561,16.6524757277469,10.8077926459842,8.50002143777022,11.8555045727849,12.0663810395235,9.86208764959183,7.65007541591435,16.7281591374109,20.4733161439069
"Arl8a",76.0627525334754,93.7085732124837,80.9901485492414,88.3461918296313,54.1901310459057,68.1507278427496,115.300394794016,96.4500011814374,114.406110250479,78.9469762092634,64.7601109149817,104.503367712861,73.8953610418767,86.4623411678732,62.6876581035554,96.5376800926769,76.9231791269621,92.0461513961905,68.8506787432291,71.0946763339963,86.6178759934521
"Gm4204",10.0082569122994,7.32098228222529,4.67250857014854,7.51882483656436,7.93026307988864,3.24527275441665,4.90639977846875,6.57613644418891,7.30251767556247,7.33079064800303,14.9446409803804,11.8305699297579,5.72428853141298,7.20519509732277,5.31251339860639,8.4682175519892,13.5746786694639,3.28736254986394,5.73755656193576,6.27305967652909,4.72461141782466
"Rnpep",62.0511928562562,57.1036618013572,70.0876285522282,60.1505986925149,48.9032889926466,61.6601823339163,51.5171976739219,63.5693189604928,58.4201414044997,49.6238136172513,64.7601109149817,61.124611303749,46.835087984288,78.0562802209967,63.7501607832766,45.7283747807417,76.9231791269621,46.0230756980952,53.5505279114004,56.4575370887618,50.395855123463
"Timm17a",116.095780182673,181.560360599187,182.227834235793,140.977965685582,192.969734943957,139.546728439916,171.723992246406,236.740911990801,160.655388862374,186.089301064692,182.656723093538,155.769170741812,163.402418078516,217.356718769237,181.687958232338,142.266054873419,205.128477671899,139.712908369218,202.72699852173,181.918730619344,110.240933082575
"Ipo9",16.013211059679,13.1777681080055,17.132531423878,11.2782372548465,7.93026307988864,3.24527275441665,14.7191993354063,26.3045457767557,21.9075530266874,13.5337673501594,13.2841253158937,15.7740932396772,22.3767642591598,15.6112560441993,7.43751875804894,13.5491480831827,16.5912739293448,11.5057689245238,17.2126696858073,12.5461193530582,11.0240933082575
"Nav1",18.0148624421389,16.1061610208956,7.78751428358091,9.39853104570545,17.182236673092,3.24527275441665,14.7191993354063,13.1522728883778,12.1708627926041,15.7893952418527,11.623609651407,10.844689102278,11.448577062826,12.0086584955379,10.6250267972128,13.5491480831827,7.54148814970217,4.93104382479592,3.82503770795717,8.36407956870545,9.44922283564932
"Csrp1",4.00330276491976,11.7135716515605,9.34501714029709,9.39853104570545,9.25197359320341,6.49054550883329,12.2659994461719,6.57613644418891,9.73669023408329,10.1503255126196,8.30257832243356,6.90116579235875,8.84662773036552,14.4103901946455,9.5625241174915,20.3237221247741,13.5746786694639,6.57472509972789,13.3876319778501,12.5461193530582,9.44922283564932
"Tmem9",6.00495414737964,10.2493751951154,1.55750285671618,3.75941241828218,7.93026307988864,0,4.90639977846875,15.3443183697741,0,7.89469762092634,6.64206265794685,6.90116579235875,6.24467839790507,6.00432924776897,1.06250267972128,1.69364351039784,7.54148814970217,4.93104382479592,9.56259426989294,0,7.8743523630411
"Kif21b",4.00330276491976,11.7135716515605,10.9025199970133,1.87970620914109,5.28684205325909,3.24527275441665,12.2659994461719,6.57613644418891,7.30251767556247,11.2781394584662,9.96309398692027,17.7458548946368,10.4077973298418,8.40606094687656,10.6250267972128,13.5491480831827,3.01659525988087,6.57472509972789,3.82503770795717,10.4550994608818,3.14974094521644
"Camsap2",18.0148624421389,24.891339759566,15.5750285671618,18.7970620914109,19.8256576997216,12.9810910176666,14.7191993354063,17.5363638511704,12.1708627926041,21.4284649710858,13.2841253158937,27.604663169435,14.5709162617785,20.4147194424145,21.2500535944255,11.8555045727849,9.0497857796426,18.0804940242517,26.7752639557002,6.27305967652909,14.173834253474
"Ddx59",6.00495414737964,4.39258936933517,1.55750285671618,9.39853104570545,0,16.2263637720832,14.7191993354063,10.9602274069815,2.43417255852082,9.58641853969627,9.96309398692027,6.90116579235875,5.72428853141298,8.40606094687656,5.31251339860639,5.08093053119352,4.5248928898213,8.21840637465986,3.82503770795717,8.36407956870545,11.0240933082575
